antecedent,consequent,support_count,support,confidence,lift
tag=情感故事,behavior=effective_view,23,0.00022617759858393157,0.696969696969697,0.9628426638343769
tag=沈腾,behavior=effective_view,23,0.00022617759858393157,0.696969696969697,0.9628426638343769
age_group=26-35 & tag=小说推荐,behavior=effective_view,23,0.00022617759858393157,0.696969696969697,0.9628426638343769
age_group=60+ & tag=孩子教育,behavior=effective_view,23,0.00022617759858393157,0.696969696969697,0.9628426638343769
tag=vlog & tag=一个人带孩子真不容易,behavior=effective_view,23,0.00022617759858393157,0.696969696969697,0.9628426638343769
tag=一个人带孩子真不容易 & tag=宝妈生活记录带娃日常,behavior=effective_view,23,0.00022617759858393157,0.696969696969697,0.9628426638343769
tag=一个人带孩子真不容易 & theme=25,behavior=effective_view,23,0.00022617759858393157,0.696969696969697,0.9628426638343769
age_group=46-60 & tag=新光合创作者计划,behavior=effective_view,23,0.00022617759858393157,0.696969696969697,0.9628426638343769
tag=我在快手追好剧 & tag=黎明破晓前,behavior=effective_view,23,0.00022617759858393157,0.696969696969697,0.9628426638343769
tag=快手萌娃超有范 & theme=25,behavior=effective_view,23,0.00022617759858393157,0.696969696969697,0.9628426638343769
age_group=36-45 & tag=非凡十年,behavior=effective_view,23,0.00022617759858393157,0.696969696969697,0.9628426638343769
city_level=新一线城市 & tag=育儿,behavior=effective_view,23,0.00022617759858393157,0.696969696969697,0.9628426638343769
age_group=26-35 & tag=家庭婚姻情感,behavior=effective_view,23,0.00022617759858393157,0.696969696969697,0.9628426638343769
tag=多肉的萌言萌语 & theme=9,behavior=effective_view,23,0.00022617759858393157,0.696969696969697,0.9628426638343769
age_group=60+ & tag=哎呀妈呀笑死我了,behavior=effective_view,23,0.00022617759858393157,0.696969696969697,0.9628426638343769
city_level=四线城市 & tag=快影,behavior=effective_view,23,0.00022617759858393157,0.696969696969697,0.9628426638343769
city_level=五线城市 & tag=装修,behavior=effective_view,23,0.00022617759858393157,0.696969696969697,0.9628426638343769
city_level=五线城市 & theme=13,behavior=effective_view,476,0.004680892909823975,0.6969253294289898,0.9627813714119544
tag=反转,behavior=effective_view,85,0.0008358737338971384,0.6967213114754098,0.9624995267481922
age_group=46-60 & tag=追剧一夏,behavior=effective_view,402,0.00395319107090176,0.6967071057192374,0.9624799019235056
gender=F & tag=我的乡村生活,behavior=effective_view,62,0.0006096961353132068,0.6966292134831461,0.9623722961432023
tag=热爱快手支持正能量 & theme=39,behavior=effective_view,78,0.0007670370734585505,0.6964285714285714,0.9620951151823315
tag=新乌龙院之笑闹江湖,behavior=effective_view,39,0.00038351853672927524,0.6964285714285714,0.9620951151823315
tag=感动,behavior=effective_view,39,0.00038351853672927524,0.6964285714285714,0.9620951151823315
tag=切割机,behavior=effective_view,39,0.00038351853672927524,0.6964285714285714,0.9620951151823315
tag=致敬人民子弟兵,behavior=effective_view,39,0.00038351853672927524,0.6964285714285714,0.9620951151823315
tag=新乌龙院之笑闹江湖 & theme=39,behavior=effective_view,39,0.00038351853672927524,0.6964285714285714,0.9620951151823315
city_level=四线城市 & tag=经典老歌,behavior=effective_view,39,0.00038351853672927524,0.6964285714285714,0.9620951151823315
gender=M & tag=切割机,behavior=effective_view,39,0.00038351853672927524,0.6964285714285714,0.9620951151823315
tag=好剧推荐 & tag=精彩片段,behavior=effective_view,39,0.00038351853672927524,0.6964285714285714,0.9620951151823315
age_group=26-35 & tag=喜欢,behavior=effective_view,39,0.00038351853672927524,0.6964285714285714,0.9620951151823315
tag=一定要看到最后哦 & theme=39,behavior=effective_view,39,0.00038351853672927524,0.6964285714285714,0.9620951151823315
age_group=60+ & theme=17,behavior=effective_view,406,0.003992526305438096,0.6963979416809606,0.9620528011076875
age_group=36-45 & tag=情感,behavior=effective_view,149,0.0014652374864785132,0.6962616822429907,0.9618645627943176
tag=黎明破晓前,behavior=effective_view,71,0.0006982004130199626,0.696078431372549,0.961611407231008
gender=F & tag=好剧推荐,behavior=effective_view,71,0.0006982004130199626,0.696078431372549,0.961611407231008
city_level=二线城市 & tag=音乐,behavior=effective_view,71,0.0006982004130199626,0.696078431372549,0.961611407231008
tag=黎明破晓前 & theme=39,behavior=effective_view,71,0.0006982004130199626,0.696078431372549,0.961611407231008
tag=集结吧光合创作者 & theme=2,behavior=effective_view,135,0.0013275641656013374,0.6958762886597938,0.9613321531560172
city_level=四线城市 & tag=美食,behavior=effective_view,144,0.0014160684433080933,0.6956521739130435,0.961022545377223
tag=经典影视,behavior=effective_view,96,0.0009440456288720622,0.6956521739130435,0.961022545377223
city_level=新一线城市 & theme=38,behavior=effective_view,80,0.0007867046907267185,0.6956521739130435,0.961022545377223
age_group=36-45 & tag=剧情,behavior=effective_view,64,0.0006293637525813748,0.6956521739130435,0.961022545377223
city_level=五线城市 & tag=致敬英雄,behavior=effective_view,48,0.0004720228144360311,0.6956521739130435,0.961022545377223
tag=快手影视高热计划 & tag=黎明破晓前,behavior=effective_view,48,0.0004720228144360311,0.6956521739130435,0.961022545377223
gender=F & tag=夫妻,behavior=effective_view,48,0.0004720228144360311,0.6956521739130435,0.961022545377223
tag=杨紫,behavior=effective_view,32,0.0003146818762906874,0.6956521739130435,0.961022545377223
age_group=60+ & tag=快手美食家,behavior=effective_view,32,0.0003146818762906874,0.6956521739130435,0.961022545377223
city_level=五线城市 & tag=持续更新下集更精彩,behavior=effective_view,32,0.0003146818762906874,0.6956521739130435,0.961022545377223
city_level=五线城市 & tag=手工,behavior=effective_view,32,0.0003146818762906874,0.6956521739130435,0.961022545377223
tag=好工作 & theme=11,behavior=effective_view,32,0.0003146818762906874,0.6956521739130435,0.961022545377223
tag=快手娱乐星熠计划 & tag=我在快手追好剧,behavior=effective_view,32,0.0003146818762906874,0.6956521739130435,0.961022545377223
tag=我是爆款王,behavior=effective_view,386,0.0037958501327564165,0.6954954954954955,0.960806098857994
age_group=26-35 & theme=14,behavior=effective_view,105,0.0010325499065788179,0.695364238410596,0.9606247711448649
age_group=46-60 & tag=感谢官方大大让我上一次热门,behavior=effective_view,89,0.0008752089684334743,0.6953125,0.9605532960874881
tag=我在快手追好剧 & tag=暑期不断片,behavior=effective_view,73,0.0007178680302881306,0.6952380952380952,0.9604505081478318
age_group=60+ & theme=34,behavior=effective_view,114,0.0011210541842855738,0.6951219512195121,0.9602900586810513
tag=安保,behavior=effective_view,57,0.0005605270921427869,0.6951219512195121,0.9602900586810513
gender=M & tag=光合计划,behavior=effective_view,221,0.0021732717081325596,0.6949685534591195,0.9600781442909639
tag=夏日暴击 & tag=搞笑视频,behavior=effective_view,41,0.0004031861539974432,0.6949152542372882,0.9600045130198319
city_level=五线城市 & tag=家乡美食,behavior=effective_view,41,0.0004031861539974432,0.6949152542372882,0.9600045130198319
tag=好剧推荐 & tag=我在快手追好剧,behavior=effective_view,41,0.0004031861539974432,0.6949152542372882,0.9600045130198319
age_group=60+ & tag=快手农技人,behavior=effective_view,41,0.0004031861539974432,0.6949152542372882,0.9600045130198319
city_level=五线城市 & tag=泪目,behavior=effective_view,41,0.0004031861539974432,0.6949152542372882,0.9600045130198319
age_group=26-35 & tag=沙雕,behavior=effective_view,41,0.0004031861539974432,0.6949152542372882,0.9600045130198319
age_group=60+ & tag=医学科普,behavior=effective_view,41,0.0004031861539974432,0.6949152542372882,0.9600045130198319
tag=剪辑,behavior=effective_view,66,0.0006490313698495427,0.6947368421052632,0.9597580420280426
gender=F & tag=新农人计划2022,behavior=effective_view,91,0.0008948765857016422,0.6946564885496184,0.9596470360088397
tag=儿童 & tag=喜欢,behavior=effective_view,100,0.000983380863408398,0.6944444444444444,0.9593541034581653
city_level=四线城市 & tag=电影解说,behavior=effective_view,75,0.0007375356475562985,0.6944444444444444,0.9593541034581653
city_level=一线城市 & tag=集结吧光合创作者,behavior=effective_view,75,0.0007375356475562985,0.6944444444444444,0.9593541034581653
tag=爱我中华强我国威,behavior=effective_view,50,0.000491690431704199,0.6944444444444444,0.9593541034581653
gender=F & tag=奥特曼,behavior=effective_view,50,0.000491690431704199,0.6944444444444444,0.9593541034581653
tag=我在快手整活 & tag=集结吧光合创作者,behavior=effective_view,50,0.000491690431704199,0.6944444444444444,0.9593541034581653
tag=好物分享 & theme=4,behavior=effective_view,50,0.000491690431704199,0.6944444444444444,0.9593541034581653
tag=二手车,behavior=effective_view,25,0.0002458452158520995,0.6944444444444444,0.9593541034581653
tag=别被班主任刷到就好,behavior=effective_view,25,0.0002458452158520995,0.6944444444444444,0.9593541034581653
city_level=三线城市 & tag=财富密码在人间,behavior=effective_view,25,0.0002458452158520995,0.6944444444444444,0.9593541034581653
tag=你财知道 & theme=22,behavior=effective_view,25,0.0002458452158520995,0.6944444444444444,0.9593541034581653
gender=M & tag=你财知道,behavior=effective_view,25,0.0002458452158520995,0.6944444444444444,0.9593541034581653
tag=主播说新闻 & theme=35,behavior=effective_view,25,0.0002458452158520995,0.6944444444444444,0.9593541034581653
age_group=46-60 & tag=搞笑段子,behavior=effective_view,25,0.0002458452158520995,0.6944444444444444,0.9593541034581653
tag=内容过于真实 & theme=11,behavior=effective_view,25,0.0002458452158520995,0.6944444444444444,0.9593541034581653
gender=M & tag=上快手看欧冠,behavior=effective_view,25,0.0002458452158520995,0.6944444444444444,0.9593541034581653
gender=M & tag=快看影视计划,behavior=effective_view,25,0.0002458452158520995,0.6944444444444444,0.9593541034581653
tag=兄妹情深亲情最可贵 & tag=龙凤胎,behavior=effective_view,25,0.0002458452158520995,0.6944444444444444,0.9593541034581653
tag=兄妹情深亲情最可贵 & theme=25,behavior=effective_view,25,0.0002458452158520995,0.6944444444444444,0.9593541034581653
city_level=二线城市 & tag=人间温暖,behavior=effective_view,25,0.0002458452158520995,0.6944444444444444,0.9593541034581653
city_level=三线城市 & tag=音乐,behavior=effective_view,109,0.001071885141115154,0.6942675159235668,0.9591096820305326
age_group=60+ & tag=快手影视新热计划,behavior=effective_view,109,0.001071885141115154,0.6942675159235668,0.9591096820305326
tag=快手三农,behavior=effective_view,84,0.0008260399252630544,0.6942148760330579,0.9590369616057826
tag=搞笑视频 & tag=红眼,behavior=effective_view,84,0.0008260399252630544,0.6942148760330579,0.9590369616057826
city_level=四线城市 & theme=36,behavior=effective_view,202,0.001986429344084964,0.6941580756013745,0.958958493518595
city_level=新一线城市 & theme=18,behavior=effective_view,202,0.001986429344084964,0.6941580756013745,0.958958493518595
tag=精彩片段,behavior=effective_view,211,0.00207493362179172,0.694078947368421,0.9588491802458189
gender=F & tag=正能量专递,behavior=effective_view,93,0.0009145442029698102,0.6940298507462687,0.9587813547396828
tag=家乡美食,behavior=effective_view,161,0.0015832431900875208,0.6939655172413793,0.9586924799385391
tag=家乡美食 & theme=12,behavior=effective_view,161,0.0015832431900875208,0.6939655172413793,0.9586924799385391
tag=记录生活 & theme=12,behavior=effective_view,68,0.0006686989871177107,0.6938775510204082,0.9585709572512607
tag=消防安全,behavior=effective_view,34,0.00033434949355885536,0.6938775510204082,0.9585709572512607
tag=艾特出你想艾特的人,behavior=effective_view,34,0.00033434949355885536,0.6938775510204082,0.9585709572512607
city_level=一线城市 & theme=30,behavior=effective_view,34,0.00033434949355885536,0.6938775510204082,0.9585709572512607
city_level=三线城市 & tag=家乡美食,behavior=effective_view,34,0.00033434949355885536,0.6938775510204082,0.9585709572512607
city_level=五线城市 & tag=生活,behavior=effective_view,34,0.00033434949355885536,0.6938775510204082,0.9585709572512607
city_level=五线城市 & tag=短剧MCN影响力大赛,behavior=effective_view,34,0.00033434949355885536,0.6938775510204082,0.9585709572512607
tag=集结吧光合创作者 & theme=20,behavior=effective_view,34,0.00033434949355885536,0.6938775510204082,0.9585709572512607
city_level=二线城市 & tag=快手放映厅,behavior=effective_view,34,0.00033434949355885536,0.6938775510204082,0.9585709572512607
city_level=五线城市 & tag=2022高考季,behavior=effective_view,34,0.00033434949355885536,0.6938775510204082,0.9585709572512607
age_group=19-25 & city_level=新一线城市,behavior=effective_view,1116,0.010974530435637722,0.6935985083903046,0.9581854682544501
gender=F & theme=12,behavior=effective_view,2293,0.022548923197954568,0.6935874168179068,0.9581701455809393
age_group=36-45 & theme=18,behavior=effective_view,344,0.0033828301701248893,0.6935483870967742,0.9581162271956387
city_level=三线城市 & tag=剧情,behavior=effective_view,86,0.0008457075425312223,0.6935483870967742,0.9581162271956387
tag=农民,behavior=effective_view,43,0.00042285377126561116,0.6935483870967742,0.9581162271956387
tag=哎呀妈呀笑死我了,behavior=effective_view,43,0.00042285377126561116,0.6935483870967742,0.9581162271956387
tag=哎呀妈呀笑死我了 & theme=9,behavior=effective_view,43,0.00042285377126561116,0.6935483870967742,0.9581162271956387
gender=F & tag=一定要看到最后哦,behavior=effective_view,43,0.00042285377126561116,0.6935483870967742,0.9581162271956387
tag=育儿正能量分享,behavior=effective_view,52,0.000511358048972367,0.6933333333333334,0.9578191368926323
gender=M & tag=黎明破晓前,behavior=effective_view,52,0.000511358048972367,0.6933333333333334,0.9578191368926323
tag=育儿正能量分享 & theme=25,behavior=effective_view,52,0.000511358048972367,0.6933333333333334,0.9578191368926323
tag=2022光合创作者大会 & tag=我是爆款王,behavior=effective_view,52,0.000511358048972367,0.6933333333333334,0.9578191368926323
age_group=46-60 & theme=12,behavior=effective_view,1048,0.010305831448520012,0.6931216931216931,0.9575267623087212
tag=天生我有戏 & tag=追剧一夏,behavior=effective_view,402,0.00395319107090176,0.6931034482758621,0.9575015576032118
